FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
695,105,697,0,169,0,slouch
694,105,698,0,165,0,slouch
709,78,697,0,179,0,slouch
728,75,692,0,181,0,slouch
730,87,685,0,184,0,slouch
734,109,691,0,204,0,slouch
735,147,694,0,211,0,slouch
732,145,695,0,207,0,slouch
730,145,693,0,203,0,slouch
728,127,694,0,205,0,slouch
722,113,694,0,202,0,slouch
722,119,695,0,199,0,slouch
721,117,694,0,198,0,slouch
715,135,713,0,176,0,slouch
694,171,730,0,102,0,slouch
701,211,737,0,102,0,slouch
714,170,732,0,108,0,slouch
690,90,723,0,144,0,slouch
714,0,706,0,174,0,slouch
738,0,719,0,196,0,slouch
739,0,712,0,194,0,slouch
750,75,713,0,206,0,slouch
744,0,713,0,208,0,slouch
733,0,718,0,208,0,slouch
741,0,719,0,208,0,slouch
736,0,683,0,210,0,slouch
715,0,685,0,211,0,slouch
747,0,690,0,223,0,slouch
749,0,648,0,220,0,slouch
708,0,624,0,200,0,slouch
726,0,695,0,216,0,slouch
734,0,663,0,224,0,slouch
714,0,602,0,220,0,slouch
700,0,597,0,218,0,slouch
739,0,604,0,222,0,slouch
744,0,613,0,223,0,slouch
743,0,641,0,228,0,slouch
737,0,626,0,223,0,slouch
735,0,643,0,224,0,slouch
716,0,650,0,224,0,slouch
698,0,652,0,223,0,slouch
690,0,656,0,220,0,slouch
690,0,667,0,221,0,slouch
687,0,663,0,216,0,slouch
685,0,653,0,203,0,slouch
683,0,662,0,195,0,slouch
683,0,663,0,196,0,slouch
674,0,674,0,191,0,slouch
673,0,671,0,195,0,slouch
668,0,666,0,193,0,slouch
664,0,668,0,193,0,slouch
667,0,668,0,194,0,slouch
666,0,660,0,193,0,slouch
670,0,659,0,192,0,slouch
672,0,668,0,192,0,slouch
674,0,671,0,193,0,slouch
674,0,673,0,193,0,slouch
674,0,681,0,193,0,slouch
674,0,685,0,194,0,slouch
674,0,688,0,193,0,slouch
675,0,682,0,191,0,slouch
674,0,684,0,191,0,slouch
675,0,684,0,189,0,slouch
673,0,683,0,192,0,slouch
668,0,681,0,192,0,slouch
665,0,671,0,193,0,slouch
665,0,677,0,191,0,slouch
663,0,672,0,195,0,slouch
664,0,682,0,196,0,slouch
663,0,676,0,196,0,slouch
682,0,698,0,215,0,slouch
735,0,731,0,226,0,slouch
752,75,750,0,262,0,slouch
760,173,766,0,258,0,slouch
761,215,774,0,275,0,slouch
763,209,777,0,279,0,slouch
763,178,774,0,277,0,slouch
762,163,767,0,276,0,slouch
753,97,745,0,272,0,slouch
754,0,741,0,280,0,slouch
744,0,736,0,281,0,slouch
739,0,735,0,288,0,slouch
718,0,731,0,283,0,slouch
706,0,721,0,280,0,slouch
700,0,716,0,275,0,slouch
696,0,693,0,266,0,slouch
693,0,671,0,240,0,slouch
695,0,653,0,211,0,slouch
701,0,658,0,214,0,slouch
708,0,648,0,232,0,slouch
706,0,650,0,218,0,slouch
698,0,657,0,205,0,slouch
690,0,657,0,195,0,slouch
682,0,671,0,191,0,slouch
680,0,679,0,188,0,slouch
688,0,689,0,194,0,slouch
693,0,687,0,191,0,slouch
694,0,669,0,190,0,slouch
691,0,661,0,192,0,slouch
694,0,665,0,195,0,slouch
690,0,658,0,199,0,slouch
690,0,659,0,193,0,slouch
684,0,658,0,197,0,slouch
681,0,662,0,194,0,slouch
678,0,655,0,195,0,slouch
682,0,657,0,197,0,slouch
683,0,649,0,201,0,slouch
685,0,655,0,200,0,slouch
681,0,644,0,199,0,slouch
684,0,654,0,199,0,slouch
682,0,648,0,202,0,slouch
684,0,656,0,199,0,slouch
684,0,651,0,197,0,slouch
686,0,659,0,197,0,slouch
689,0,656,0,197,0,slouch
690,0,652,0,198,0,slouch
692,0,653,0,197,0,slouch
684,0,645,0,199,0,slouch
683,0,662,0,198,0,slouch
672,0,661,0,202,0,slouch
663,0,665,0,203,0,slouch
665,0,665,0,198,0,slouch
662,0,661,0,203,0,slouch
666,0,661,0,203,0,slouch
675,0,665,0,207,0,slouch
681,0,671,0,204,0,slouch
679,0,658,0,204,0,slouch
669,0,657,0,202,0,slouch
668,0,657,0,202,0,slouch
654,0,656,0,198,0,slouch
667,0,657,0,198,0,slouch
673,0,665,0,203,0,slouch
676,0,666,0,203,0,slouch
678,0,649,0,203,0,slouch
679,0,654,0,205,0,slouch
676,0,657,0,204,0,slouch
652,0,670,0,203,0,slouch
622,0,665,0,200,0,slouch
617,0,670,0,201,0,slouch
632,0,673,0,201,0,slouch
653,0,673,0,202,0,slouch
672,0,662,0,208,0,slouch
674,0,646,0,206,0,slouch
678,0,647,0,203,0,slouch
678,0,644,0,202,0,slouch
678,0,647,0,204,0,slouch
677,0,644,0,208,0,slouch
676,0,645,0,208,0,slouch
677,0,644,0,207,0,slouch
675,0,643,0,207,0,slouch
678,0,644,0,206,0,slouch
676,0,644,0,206,0,slouch
676,0,647,0,207,0,slouch
667,0,647,0,205,0,slouch
671,0,660,0,205,0,slouch
675,0,654,0,205,0,slouch
676,0,663,0,205,0,slouch
676,0,663,0,205,0,slouch
675,0,664,0,207,0,slouch
680,0,664,0,208,0,slouch
678,0,662,0,207,0,slouch
682,0,670,0,210,0,slouch
681,0,664,0,209,0,slouch
679,0,664,0,210,0,slouch
679,0,672,0,207,0,slouch
680,0,670,0,204,0,slouch
677,0,663,0,199,0,slouch
679,0,659,0,201,0,slouch
679,0,652,0,203,0,slouch
679,0,648,0,201,0,slouch
683,0,648,0,207,0,slouch
686,0,667,0,220,0,slouch
707,0,693,0,227,0,slouch
741,66,709,0,230,0,slouch
756,135,726,0,254,0,slouch
763,150,739,0,277,0,slouch
767,167,745,0,279,0,slouch
769,177,752,0,291,0,slouch
773,184,757,0,309,0,slouch
773,168,756,0,317,0,slouch
776,171,750,0,323,0,slouch
777,181,751,0,327,0,slouch
770,162,736,0,326,0,slouch
758,108,721,0,324,0,slouch
748,96,719,0,326,0,slouch
740,0,709,0,325,0,slouch
716,0,703,0,312,0,slouch
679,0,679,0,272,0,slouch
682,0,649,0,234,0,slouch
683,0,635,0,223,0,slouch
682,0,647,0,226,0,slouch
673,0,642,0,224,0,slouch
682,0,633,0,244,0,slouch
686,0,630,0,257,0,slouch
687,0,643,0,263,0,slouch
683,0,643,0,256,0,slouch
686,0,644,0,255,0,slouch
686,0,642,0,256,0,slouch
686,0,645,0,263,0,slouch
686,0,644,0,260,0,slouch
685,0,644,0,255,0,slouch
688,0,644,0,261,0,slouch
686,0,643,0,262,0,slouch
686,0,641,0,262,0,slouch
682,0,639,0,250,0,slouch
671,0,644,0,204,0,slouch
656,0,654,0,199,0,slouch
660,0,659,0,210,0,slouch
659,0,659,0,205,0,slouch
660,0,659,0,211,0,slouch
659,0,660,0,210,0,slouch
659,0,664,0,210,0,slouch
651,0,659,0,202,0,slouch
648,0,648,0,179,0,slouch
647,0,646,0,192,0,slouch
652,0,648,0,197,0,slouch
655,0,650,0,195,0,slouch
654,0,649,0,191,0,slouch
658,0,653,0,203,0,slouch
663,0,653,0,204,0,slouch
664,0,653,0,204,0,slouch
665,0,654,0,201,0,slouch
668,0,659,0,203,0,slouch
670,0,662,0,207,0,slouch
673,0,665,0,209,0,slouch
669,0,665,0,207,0,slouch
671,0,664,0,205,0,slouch
675,0,664,0,204,0,slouch
677,0,663,0,207,0,slouch
676,0,662,0,205,0,slouch
675,0,659,0,204,0,slouch
668,0,658,0,196,0,slouch
662,0,661,0,187,0,slouch
660,0,660,0,195,0,slouch
661,0,661,0,197,0,slouch
660,0,658,0,197,0,slouch
655,0,657,0,190,0,slouch
654,0,659,0,190,0,slouch
656,0,660,0,185,0,slouch
658,0,661,0,185,0,slouch
658,0,661,0,192,0,slouch
658,0,662,0,186,0,slouch
658,0,661,0,186,0,slouch
662,0,664,0,198,0,slouch
661,0,665,0,198,0,slouch
663,0,664,0,199,0,slouch
664,0,665,0,196,0,slouch
664,0,665,0,203,0,slouch
664,0,666,0,204,0,slouch
666,0,666,0,202,0,slouch
666,0,665,0,203,0,slouch
664,0,664,0,201,0,slouch
666,0,664,0,201,0,slouch
663,0,663,0,198,0,slouch
663,0,663,0,189,0,slouch
653,0,663,0,160,0,slouch
642,0,664,0,144,0,slouch
640,0,662,0,129,0,slouch
639,0,658,0,133,0,slouch
0,761,472,0,0,0,slouch
0,762,467,0,0,0,slouch
0,764,480,0,0,0,slouch
0,772,483,0,0,0,slouch
0,763,469,0,0,0,slouch
0,765,467,0,0,0,slouch
0,783,428,0,0,0,slouch
0,799,336,0,0,0,slouch
0,802,316,0,0,0,slouch
0,803,305,0,0,0,slouch
0,805,173,0,0,0,slouch
0,802,84,0,0,0,slouch
0,808,124,0,0,0,slouch
0,813,163,0,0,0,slouch
0,815,71,0,0,0,slouch
0,814,59,0,0,0,slouch
0,811,93,0,0,0,slouch
0,806,162,0,0,0,slouch
0,810,185,0,0,0,slouch
0,810,197,0,0,0,slouch
0,809,214,0,0,0,slouch
0,810,223,0,0,0,slouch
0,810,222,0,0,0,slouch
0,810,217,0,0,0,slouch
0,808,212,0,0,0,slouch
0,804,167,0,0,0,slouch
0,804,141,0,0,0,slouch
0,808,138,0,0,0,slouch
0,807,152,0,0,0,slouch
0,804,170,0,0,0,slouch
0,801,175,0,0,0,slouch
0,803,176,0,0,0,slouch
0,806,177,0,0,0,slouch
0,809,188,0,0,0,slouch
0,811,178,0,0,0,slouch
0,813,175,0,0,0,slouch
0,814,172,0,0,0,slouch
0,808,165,0,0,0,slouch
0,807,136,0,0,0,slouch
0,811,89,0,0,0,slouch
0,814,52,0,0,0,slouch
0,818,70,0,0,0,slouch
0,817,44,0,0,0,slouch
0,811,0,0,0,0,slouch
0,813,0,0,0,0,slouch
0,811,0,0,0,0,slouch
0,813,0,0,0,0,slouch
0,820,0,0,0,0,slouch
0,820,77,0,0,0,slouch
0,820,66,0,0,0,slouch
0,820,0,0,0,0,slouch
0,819,0,0,0,0,slouch
0,818,88,0,0,0,slouch
0,818,104,0,0,0,slouch
0,817,122,0,0,0,slouch
0,818,122,0,0,0,slouch
0,819,70,0,0,0,slouch
0,824,0,0,0,0,slouch
0,823,0,0,0,0,slouch
0,820,106,0,0,0,slouch
0,819,138,0,0,0,slouch
0,819,156,0,0,0,slouch
0,819,154,0,0,0,slouch
0,817,151,0,0,0,slouch
0,819,163,0,0,0,slouch
0,818,174,0,0,0,slouch
0,818,177,0,0,0,slouch
0,816,180,0,0,0,slouch
0,816,175,0,0,0,slouch
0,817,174,0,0,0,slouch
0,816,172,0,0,0,slouch
0,817,173,0,0,0,slouch
0,816,173,0,0,0,slouch
0,816,173,0,0,0,slouch
0,816,178,0,0,0,slouch
0,816,179,0,0,0,slouch
0,815,182,0,0,0,slouch
0,814,179,0,0,0,slouch
0,814,178,0,0,0,slouch
0,814,178,0,0,0,slouch
0,814,179,0,0,0,slouch
0,814,179,0,0,0,slouch
0,814,184,0,0,0,slouch
0,814,181,0,0,0,slouch
0,814,176,0,0,0,slouch
0,813,173,0,0,0,slouch
0,814,206,0,0,0,slouch
0,814,225,0,0,0,slouch
0,813,230,0,0,0,slouch
0,815,240,0,0,0,slouch
0,816,255,0,0,0,slouch
0,815,261,0,0,0,slouch
0,816,267,0,0,0,slouch
0,816,272,0,0,0,slouch
0,817,279,0,0,0,slouch
0,817,285,0,0,0,slouch
0,817,282,0,0,0,slouch
0,817,290,0,0,0,slouch
0,817,287,0,0,0,slouch
0,817,286,0,0,0,slouch
0,816,285,0,0,0,slouch
0,816,281,0,0,0,slouch
0,814,277,0,0,0,slouch
0,813,273,0,0,0,slouch
0,815,270,0,0,0,slouch
0,814,242,0,0,0,slouch
0,812,233,0,0,0,slouch
0,814,246,0,0,0,slouch
0,814,247,0,0,0,slouch
0,811,247,0,0,0,slouch
0,814,249,0,0,0,slouch
0,813,248,0,0,0,slouch
0,812,244,0,0,0,slouch
0,814,249,0,0,0,slouch
0,814,250,0,0,0,slouch
0,814,262,0,0,0,slouch
0,816,275,0,0,0,slouch
0,815,278,0,0,0,slouch
0,815,280,0,0,0,slouch
0,816,281,0,0,0,slouch
0,816,283,0,0,0,slouch
0,817,285,0,0,0,slouch
0,818,286,0,0,0,slouch
0,817,288,0,0,0,slouch
0,817,295,0,0,0,slouch
0,817,299,0,0,0,slouch
0,818,298,0,0,0,slouch
0,819,297,0,0,0,slouch
0,818,294,0,0,0,slouch
0,820,294,0,0,0,slouch
0,819,294,0,0,0,slouch
0,819,296,0,0,0,slouch
0,820,293,0,0,0,slouch
0,817,293,0,0,0,slouch
0,816,294,0,0,0,slouch
0,818,296,0,0,0,slouch
0,815,296,0,0,0,slouch
0,815,297,0,0,0,slouch
0,816,296,0,0,0,slouch
0,814,293,0,0,0,slouch
0,815,294,0,0,0,slouch
0,815,293,0,0,0,slouch
0,814,294,0,0,0,slouch
0,815,294,0,0,0,slouch
0,814,292,0,0,0,slouch
0,814,291,0,0,0,slouch
0,815,289,0,0,0,slouch
0,815,291,0,0,0,slouch
0,817,292,0,0,0,slouch
0,817,293,0,0,0,slouch
0,816,294,0,0,0,slouch
0,815,296,0,0,0,slouch
0,816,297,0,0,0,slouch
0,817,296,0,0,0,slouch
0,817,298,0,0,0,slouch
0,817,301,0,0,0,slouch
0,818,301,0,0,0,slouch
0,819,302,0,0,0,slouch
0,819,306,0,0,0,slouch
0,820,305,0,0,0,slouch
0,820,308,0,0,0,slouch
0,819,307,0,0,0,slouch
0,820,306,0,0,0,slouch
0,820,307,0,0,0,slouch
0,820,308,0,0,0,slouch
0,820,313,0,0,0,slouch
0,819,313,0,0,0,slouch
0,819,310,0,0,0,slouch
0,818,310,0,0,0,slouch
0,818,308,0,0,0,slouch
0,813,309,0,0,0,slouch
0,811,300,0,0,0,slouch
0,810,293,0,0,0,slouch
0,809,289,0,0,0,slouch
0,808,290,0,0,0,slouch
0,807,294,0,0,0,slouch
0,806,296,0,0,0,slouch
0,806,296,0,0,0,slouch
0,804,297,0,0,0,slouch
0,803,296,0,0,0,slouch
0,803,295,0,0,0,slouch
0,802,297,0,0,0,slouch
0,802,297,0,0,0,slouch
0,802,296,0,0,0,slouch
0,804,296,0,0,0,slouch
0,802,296,0,0,0,slouch
0,803,299,0,0,0,slouch
0,803,298,0,0,0,slouch
0,804,298,0,0,0,slouch
0,804,299,0,0,0,slouch
0,804,299,0,0,0,slouch
0,804,301,0,0,0,slouch
0,804,300,0,0,0,slouch
0,804,297,0,0,0,slouch
0,804,293,0,0,0,slouch
0,804,290,0,0,0,slouch
0,804,290,0,0,0,slouch
0,803,296,0,0,0,slouch
0,801,299,0,0,0,slouch
0,801,298,0,0,0,slouch
0,800,298,0,0,0,slouch
0,800,299,0,0,0,slouch
0,800,300,0,0,0,slouch
0,799,300,0,0,0,slouch
0,799,302,0,0,0,slouch
0,799,303,0,0,0,slouch
0,799,300,0,0,0,slouch
0,799,298,0,0,0,slouch
0,799,300,0,0,0,slouch
0,799,301,0,0,0,slouch
0,799,301,0,0,0,slouch
0,799,300,0,0,0,slouch
0,799,297,0,0,0,slouch
0,799,298,0,0,0,slouch
0,799,298,0,0,0,slouch
0,799,299,0,0,0,slouch
0,799,300,0,0,0,slouch
0,800,301,0,0,0,slouch
0,799,303,0,0,0,slouch
0,800,304,0,0,0,slouch
0,800,304,0,0,0,slouch
0,801,305,0,0,0,slouch
0,800,305,0,0,0,slouch
0,802,304,0,0,0,slouch
0,802,304,0,0,0,slouch
0,802,303,0,0,0,slouch
0,803,299,0,0,0,slouch
0,803,297,0,0,0,slouch
0,804,295,0,0,0,slouch
0,806,298,0,0,0,slouch
0,805,298,0,0,0,slouch
0,806,301,0,0,0,slouch
0,805,301,0,0,0,slouch
0,803,304,0,0,0,slouch
0,803,304,0,0,0,slouch
0,803,305,0,0,0,slouch
0,802,304,0,0,0,slouch
0,802,302,0,0,0,slouch
0,802,301,0,0,0,slouch
0,802,299,0,0,0,slouch
0,802,298,0,0,0,slouch
0,802,298,0,0,0,slouch
0,802,297,0,0,0,slouch
0,802,295,0,0,0,slouch
0,803,297,0,0,0,slouch
0,803,295,0,0,0,slouch
0,803,292,0,0,0,slouch
0,803,294,0,0,0,slouch
0,803,294,0,0,0,slouch
0,804,296,0,0,0,slouch
0,804,296,0,0,0,slouch
0,803,299,0,0,0,slouch
0,804,301,0,0,0,slouch
0,804,302,0,0,0,slouch
0,805,303,0,0,0,slouch
0,804,303,0,0,0,slouch
0,806,303,0,0,0,slouch
0,808,303,0,0,0,slouch
0,807,304,0,0,0,slouch
0,809,302,0,0,0,slouch
0,809,302,0,0,0,slouch
0,810,300,0,0,0,slouch
0,809,298,0,0,0,slouch
0,809,299,0,0,0,slouch
0,808,300,0,0,0,slouch
0,807,302,0,0,0,slouch
0,807,304,0,0,0,slouch
0,804,305,0,0,0,slouch
0,804,306,0,0,0,slouch
0,804,309,0,0,0,slouch
0,804,309,0,0,0,slouch
0,804,307,0,0,0,slouch
0,804,301,0,0,0,slouch
0,804,301,0,0,0,slouch
0,804,299,0,0,0,slouch
0,804,300,0,0,0,slouch
0,805,301,0,0,0,slouch
0,804,301,0,0,0,slouch
0,805,301,0,0,0,slouch
0,805,302,0,0,0,slouch
0,804,303,0,0,0,slouch
0,805,304,0,0,0,slouch
0,805,304,0,0,0,slouch
0,807,308,0,0,0,slouch
0,807,306,0,0,0,slouch
0,808,308,0,0,0,slouch
0,809,303,0,0,0,slouch
0,810,306,0,0,0,slouch
0,810,308,0,0,0,slouch
0,810,303,0,0,0,slouch
0,811,306,0,0,0,slouch
0,810,304,0,0,0,slouch
0,812,305,0,0,0,slouch
0,810,301,0,0,0,slouch
0,809,301,0,0,0,slouch
0,809,305,0,0,0,slouch
0,807,306,0,0,0,slouch
0,808,309,0,0,0,slouch
0,807,310,0,0,0,slouch
0,805,314,0,0,0,slouch
0,805,315,0,0,0,slouch
0,804,315,0,0,0,slouch
0,805,316,0,0,0,slouch
0,806,311,0,0,0,slouch
0,806,303,0,0,0,slouch
0,805,304,0,0,0,slouch
0,805,306,0,0,0,slouch
0,805,305,0,0,0,slouch
0,805,303,0,0,0,slouch
0,806,302,0,0,0,slouch
0,805,302,0,0,0,slouch
0,807,299,0,0,0,slouch
0,808,303,0,0,0,slouch
0,808,307,0,0,0,slouch
0,809,306,0,0,0,slouch
0,810,304,0,0,0,slouch
0,810,306,0,0,0,slouch
0,810,301,0,0,0,slouch
0,810,301,0,0,0,slouch
0,811,301,0,0,0,slouch
0,810,301,0,0,0,slouch
0,811,303,0,0,0,slouch
0,811,301,0,0,0,slouch
0,811,303,0,0,0,slouch
0,810,303,0,0,0,slouch
0,808,304,0,0,0,slouch
0,808,304,0,0,0,slouch
0,805,304,0,0,0,slouch
0,805,303,0,0,0,slouch
0,805,304,0,0,0,slouch
0,805,304,0,0,0,slouch
0,806,302,0,0,0,slouch
0,806,300,0,0,0,slouch
0,806,301,0,0,0,slouch
0,806,301,0,0,0,slouch
0,805,302,0,0,0,slouch
0,805,300,0,0,0,slouch
0,806,302,0,0,0,slouch
0,806,300,0,0,0,slouch
0,805,299,0,0,0,slouch
0,809,0,0,0,0,slouch
0,798,38,0,0,0,slouch
0,803,126,0,0,0,slouch
0,819,152,0,0,0,slouch
0,828,176,0,0,0,slouch
0,832,199,0,0,0,slouch
0,832,246,0,0,0,slouch
0,833,184,0,0,0,slouch
0,836,181,0,0,0,slouch
0,839,175,0,0,0,slouch
0,840,191,0,0,0,slouch
0,840,172,0,0,0,slouch
0,839,165,0,0,0,slouch
0,837,136,0,0,0,slouch
0,840,45,0,0,0,slouch
0,843,0,0,0,0,slouch
0,844,0,0,0,0,slouch
0,847,0,0,0,0,slouch
0,848,0,0,0,0,slouch
0,847,0,0,0,0,slouch
0,849,0,0,0,0,slouch
0,849,0,0,0,0,slouch
0,849,0,0,0,0,slouch
0,850,0,0,0,0,slouch
0,848,0,0,0,0,slouch
0,846,0,0,0,0,slouch
0,845,0,0,0,0,slouch
0,837,0,0,0,0,slouch
0,834,0,0,0,0,slouch
0,831,0,0,0,0,slouch
0,830,0,0,0,0,slouch
0,831,0,0,0,0,slouch
0,833,84,0,0,0,slouch
0,833,70,0,0,0,slouch
0,831,0,0,0,0,slouch
0,830,0,0,0,0,slouch
0,830,0,0,0,0,slouch
0,830,0,0,0,0,slouch
0,830,44,0,0,0,slouch
0,830,56,0,0,0,slouch
0,830,56,0,0,0,slouch
0,830,35,0,0,0,slouch
0,830,53,0,0,0,slouch
0,829,66,0,0,0,slouch
0,828,73,0,0,0,slouch
0,828,85,0,0,0,slouch
0,828,98,0,0,0,slouch
0,828,77,0,0,0,slouch
0,829,85,0,0,0,slouch
0,829,78,0,0,0,slouch
0,829,76,0,0,0,slouch
0,830,34,0,0,0,slouch
0,831,61,0,0,0,slouch
0,831,72,0,0,0,slouch
0,831,59,0,0,0,slouch
0,831,59,0,0,0,slouch
0,831,37,0,0,0,slouch
0,831,65,0,0,0,slouch
0,832,89,0,0,0,slouch
0,829,109,0,0,0,slouch
0,826,97,0,0,0,slouch
0,816,96,0,0,0,slouch
0,806,44,0,0,0,slouch
0,792,76,0,0,0,slouch
0,782,106,0,0,0,slouch
0,771,181,0,0,0,slouch
0,590,185,0,0,0,slouch
0,577,183,0,0,0,slouch
0,638,178,0,0,0,slouch
0,629,98,0,0,0,slouch
0,427,0,0,0,0,slouch
0,274,0,0,0,0,slouch
0,361,104,0,0,0,slouch
0,305,0,0,0,0,slouch
0,243,0,0,0,0,slouch
0,295,0,0,0,0,slouch
0,448,0,0,0,0,slouch
0,501,120,0,0,0,slouch
0,502,7,0,0,0,slouch
0,475,0,0,0,0,slouch
0,504,0,0,0,0,slouch
0,512,30,0,0,0,slouch
0,522,95,0,0,0,slouch
0,568,115,0,0,0,slouch
0,593,145,0,0,0,slouch
0,623,142,0,0,0,slouch
0,624,141,0,0,0,slouch
0,628,148,0,0,0,slouch
0,655,146,0,0,0,slouch
0,662,156,0,0,0,slouch
0,684,144,0,0,0,slouch
0,693,151,0,0,0,slouch
0,710,154,0,0,0,slouch
0,724,155,0,0,0,slouch
0,742,154,0,0,0,slouch
0,746,158,0,0,0,slouch
0,744,161,0,0,0,slouch
0,748,154,0,0,0,slouch
0,751,162,0,0,0,slouch
0,758,165,0,0,0,slouch
0,757,172,0,0,0,slouch
0,763,175,0,0,0,slouch
0,764,178,0,0,0,slouch
0,763,178,0,0,0,slouch
0,764,176,0,0,0,slouch
0,764,177,0,0,0,slouch
0,762,181,0,0,0,slouch
0,761,182,0,0,0,slouch
0,760,182,0,0,0,slouch
0,761,182,0,0,0,slouch
0,762,182,0,0,0,slouch
0,764,181,0,0,0,slouch
0,759,181,0,0,0,slouch
0,755,183,0,0,0,slouch
0,757,184,0,0,0,slouch
0,757,183,0,0,0,slouch
0,759,191,0,0,0,slouch
0,760,187,0,0,0,slouch
0,761,186,0,0,0,slouch
0,762,183,0,0,0,slouch
0,762,184,0,0,0,slouch
0,763,203,0,0,0,slouch
0,764,203,0,0,0,slouch
0,762,190,0,0,0,slouch
0,762,188,0,0,0,slouch
0,762,186,0,0,0,slouch
0,763,185,0,0,0,slouch
0,762,181,0,0,0,slouch
0,762,181,0,0,0,slouch
0,763,184,0,0,0,slouch
0,762,196,0,0,0,slouch
0,763,209,0,0,0,slouch
0,764,221,0,0,0,slouch
0,763,222,0,0,0,slouch
0,760,222,0,0,0,slouch
0,758,232,0,0,0,slouch
0,759,233,0,0,0,slouch
0,758,242,0,0,0,slouch
0,755,238,0,0,0,slouch
0,752,250,0,0,0,slouch
0,750,225,0,0,0,slouch
0,737,173,0,0,0,slouch
0,728,180,0,0,0,slouch
0,736,183,0,0,0,slouch
0,726,208,0,0,0,slouch
0,728,193,0,0,0,slouch
0,734,190,0,0,0,slouch
0,737,184,0,0,0,slouch
0,734,170,0,0,0,slouch
0,755,174,0,0,0,slouch
0,755,178,0,0,0,slouch
0,755,176,0,0,0,slouch
0,758,186,0,0,0,slouch
0,757,198,0,0,0,slouch
0,761,189,0,0,0,slouch
0,761,111,0,0,0,slouch
0,759,64,0,0,0,slouch
0,747,0,0,0,0,slouch
0,738,0,0,0,0,slouch
0,743,0,0,0,0,slouch
0,746,0,0,0,0,slouch
0,747,0,0,0,0,slouch
0,738,0,0,0,0,slouch
0,741,0,0,0,0,slouch
0,738,46,0,0,0,slouch
0,740,86,0,0,0,slouch
0,742,113,0,0,0,slouch
0,739,120,0,0,0,slouch
0,736,113,0,0,0,slouch
0,741,119,0,0,0,slouch
0,736,125,0,0,0,slouch
0,724,122,0,0,0,slouch
0,723,123,0,0,0,slouch
0,722,120,0,0,0,slouch
0,720,120,0,0,0,slouch
0,723,116,0,0,0,slouch
0,726,128,0,0,0,slouch
0,721,139,0,0,0,slouch
0,692,124,0,0,0,slouch
0,690,142,0,0,0,slouch
0,700,159,0,0,0,slouch
0,691,146,0,0,0,slouch
0,675,54,0,0,0,slouch
0,688,34,0,0,0,slouch
0,693,85,0,0,0,slouch
0,692,88,0,0,0,slouch
0,691,108,0,0,0,slouch
0,681,110,0,0,0,slouch
0,684,117,0,0,0,slouch
0,690,128,0,0,0,slouch
0,695,109,0,0,0,slouch
0,697,101,0,0,0,slouch
0,709,131,0,0,0,slouch
0,720,133,0,0,0,slouch
0,726,136,0,0,0,slouch
0,728,128,0,0,0,slouch
0,733,124,0,0,0,slouch
0,735,118,0,0,0,slouch
0,738,114,0,0,0,slouch
0,742,114,0,0,0,slouch
0,739,117,0,0,0,slouch
0,739,117,0,0,0,slouch
0,741,116,0,0,0,slouch
0,739,114,0,0,0,slouch
0,739,114,0,0,0,slouch
0,740,116,0,0,0,slouch
0,741,112,0,0,0,slouch
0,740,100,0,0,0,slouch
0,740,101,0,0,0,slouch
0,739,114,0,0,0,slouch
0,740,118,0,0,0,slouch
0,740,114,0,0,0,slouch
0,740,117,0,0,0,slouch
0,743,118,0,0,0,slouch
0,741,119,0,0,0,slouch
0,740,122,0,0,0,slouch
0,739,123,0,0,0,slouch
0,741,127,0,0,0,slouch
0,743,122,0,0,0,slouch
0,739,123,0,0,0,slouch
0,742,123,0,0,0,slouch
0,740,131,0,0,0,slouch
0,727,126,0,0,0,slouch
0,699,123,0,0,0,slouch
0,659,78,0,0,0,slouch
0,673,76,0,0,0,slouch
0,690,131,0,0,0,slouch
0,657,132,0,0,0,slouch
0,665,131,0,0,0,slouch
0,643,141,0,0,0,slouch
0,614,142,0,0,0,slouch
0,614,143,0,0,0,slouch
0,614,140,0,0,0,slouch
0,619,143,0,0,0,slouch
0,598,116,0,0,0,slouch
0,618,0,0,0,0,slouch
0,658,0,0,0,0,slouch
0,699,59,0,0,0,slouch
0,708,62,0,0,0,slouch
0,720,136,0,0,0,slouch
0,699,126,0,0,0,slouch
0,673,102,0,0,0,slouch
0,697,155,0,0,0,slouch
0,749,154,0,0,0,slouch
0,692,93,0,0,0,slouch
0,688,115,0,0,0,slouch
0,696,156,0,0,0,slouch
0,707,170,0,0,0,slouch
0,718,171,0,0,0,slouch
0,692,168,0,0,0,slouch
0,686,155,0,0,0,slouch
0,687,157,0,0,0,slouch
0,683,151,0,0,0,slouch
0,683,152,0,0,0,slouch
0,689,154,0,0,0,slouch
0,711,164,0,0,0,slouch
0,726,153,0,0,0,slouch
0,734,157,0,0,0,slouch
0,755,157,0,0,0,slouch
0,760,157,0,0,0,slouch
0,759,140,0,0,0,slouch
0,759,126,0,0,0,slouch
0,759,131,0,0,0,slouch
0,763,141,0,0,0,slouch
0,764,152,0,0,0,slouch
0,759,145,0,0,0,slouch
0,763,157,0,0,0,slouch
0,766,155,0,0,0,slouch
0,764,157,0,0,0,slouch
0,751,158,0,0,0,slouch
0,746,156,0,0,0,slouch
0,764,148,0,0,0,slouch
0,765,164,0,0,0,slouch
