FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
731,0,279,0,258,814,lean right
733,0,275,0,260,809,lean right
733,0,276,0,260,806,lean right
725,0,277,0,257,806,lean right
723,0,281,0,258,805,lean right
724,0,287,0,258,806,lean right
726,0,290,0,259,803,lean right
728,0,294,0,259,805,lean right
726,0,296,0,259,808,lean right
722,0,295,0,257,803,lean right
722,0,298,0,258,801,lean right
725,0,300,0,257,796,lean right
727,0,295,0,257,801,lean right
726,0,296,0,258,801,lean right
726,0,295,0,259,801,lean right
728,0,299,0,262,804,lean right
729,0,293,0,259,800,lean right
725,0,297,0,238,795,lean right
729,0,297,0,253,798,lean right
722,0,300,0,253,797,lean right
713,0,292,0,259,798,lean right
718,0,297,0,264,792,lean right
719,0,273,0,262,787,lean right
725,0,224,0,268,783,lean right
755,0,293,0,277,801,lean right
763,0,417,0,296,795,lean right
753,0,559,0,311,800,lean right
744,0,589,0,320,799,lean right
718,0,590,0,308,797,lean right
720,0,608,0,327,802,lean right
699,0,665,0,345,786,lean right
651,0,676,0,346,754,lean right
615,0,672,0,338,753,lean right
559,0,679,0,332,753,lean right
502,43,678,0,303,744,lean right
527,79,660,0,292,737,lean right
564,68,636,0,299,722,lean right
606,121,621,27,298,709,lean right
655,29,558,39,310,709,lean right
643,195,528,41,296,711,lean right
643,150,568,54,300,718,lean right
676,217,629,57,325,708,lean right
655,229,603,55,301,707,lean right
668,156,621,56,320,704,lean right
671,99,591,66,314,707,lean right
659,103,547,62,291,702,lean right
683,0,477,57,288,688,lean right
680,0,274,58,266,679,lean right
698,0,232,51,265,681,lean right
693,0,239,48,264,686,lean right
714,0,294,55,276,696,lean right
748,0,354,58,290,702,lean right
753,0,349,53,296,701,lean right
716,0,200,38,276,668,lean right
711,0,214,39,273,674,lean right
705,0,189,41,260,675,lean right
710,0,189,40,261,671,lean right
716,0,192,40,265,678,lean right
719,0,194,40,266,678,lean right
721,0,205,40,265,680,lean right
724,0,212,40,265,682,lean right
725,0,211,39,263,682,lean right
730,0,214,39,262,679,lean right
734,0,215,40,262,682,lean right
739,0,216,40,274,687,lean right
738,0,218,40,271,684,lean right
743,0,217,38,260,679,lean right
758,0,222,33,253,671,lean right
760,0,227,41,241,639,lean right
753,0,221,19,224,605,lean right
745,0,211,9,223,619,lean right
757,0,214,12,237,680,lean right
766,0,207,14,239,642,lean right
766,0,192,13,239,612,lean right
763,0,164,24,225,597,lean right
763,0,147,30,223,612,lean right
752,0,139,19,220,624,lean right
753,0,181,30,219,638,lean right
758,0,206,33,218,649,lean right
761,0,223,18,222,655,lean right
761,0,225,17,227,678,lean right
764,0,222,15,229,681,lean right
765,0,222,13,223,670,lean right
764,0,217,16,218,666,lean right
764,0,207,16,212,652,lean right
760,0,200,14,208,635,lean right
759,0,195,9,204,613,lean right
760,0,193,0,186,583,lean right
769,0,207,0,181,579,lean right
775,0,222,0,191,590,lean right
771,0,223,0,199,616,lean right
763,0,219,0,199,635,lean right
763,0,221,0,197,635,lean right
765,0,223,0,196,630,lean right
766,0,220,0,196,629,lean right
768,0,213,0,198,631,lean right
774,0,207,0,210,634,lean right
782,0,210,0,211,634,lean right
787,0,214,0,216,648,lean right
787,0,213,0,215,643,lean right
784,0,215,0,210,634,lean right
782,0,208,0,206,634,lean right
782,0,208,0,206,635,lean right
781,0,207,0,205,646,lean right
778,0,202,0,199,647,lean right
778,0,203,0,199,652,lean right
776,0,182,2,199,652,lean right
777,0,182,0,199,646,lean right
780,0,188,0,199,642,lean right
779,0,191,5,200,650,lean right
779,0,199,0,201,650,lean right
780,0,200,4,200,655,lean right
780,0,193,5,202,656,lean right
780,0,182,0,200,654,lean right
780,0,179,13,200,651,lean right
780,0,178,15,199,651,lean right
780,0,183,20,200,652,lean right
779,0,196,20,201,653,lean right
778,0,198,15,201,655,lean right
779,0,199,15,200,655,lean right
780,0,200,13,201,657,lean right
779,0,195,10,201,657,lean right
780,0,188,12,200,658,lean right
780,0,183,15,200,657,lean right
781,0,183,16,201,656,lean right
780,0,181,16,200,657,lean right
780,0,184,16,200,658,lean right
780,0,186,16,200,660,lean right
779,0,184,16,200,662,lean right
779,0,185,16,200,661,lean right
780,0,185,18,202,662,lean right
779,0,189,17,202,663,lean right
780,0,190,17,203,664,lean right
780,0,189,16,203,665,lean right
779,0,185,14,204,665,lean right
779,0,183,15,204,666,lean right
779,0,190,17,204,665,lean right
779,0,193,16,205,667,lean right
778,0,194,16,205,667,lean right
778,0,195,17,204,671,lean right
778,0,198,18,206,672,lean right
778,0,198,18,206,673,lean right
780,0,198,17,206,673,lean right
779,0,199,18,206,673,lean right
779,0,193,17,206,673,lean right
780,0,188,17,206,670,lean right
780,0,187,17,206,673,lean right
780,0,182,17,207,675,lean right
780,0,183,17,206,678,lean right
780,0,178,17,207,679,lean right
780,0,177,19,208,678,lean right
780,0,176,19,208,679,lean right
779,0,175,19,208,679,lean right
779,0,176,18,209,680,lean right
780,0,177,19,212,681,lean right
780,0,176,19,211,680,lean right
780,0,177,19,212,680,lean right
780,0,176,21,212,681,lean right
780,0,172,23,209,679,lean right
780,0,172,18,208,680,lean right
780,0,172,18,209,682,lean right
779,0,173,18,211,684,lean right
780,0,176,19,210,683,lean right
780,0,173,19,211,684,lean right
779,0,172,19,208,682,lean right
779,0,172,18,208,681,lean right
780,0,172,18,208,683,lean right
779,0,175,19,208,683,lean right
780,0,176,18,208,683,lean right
780,0,177,18,209,685,lean right
780,0,177,18,207,683,lean right
780,0,178,18,208,684,lean right
779,0,180,19,208,682,lean right
780,0,177,19,207,685,lean right
780,0,178,19,209,686,lean right
780,0,178,19,209,685,lean right
780,0,177,19,210,686,lean right
779,0,176,18,208,684,lean right
778,0,177,17,211,686,lean right
778,0,179,17,209,686,lean right
779,0,180,18,210,687,lean right
779,0,181,19,208,684,lean right
778,0,182,18,210,686,lean right
778,0,183,18,208,684,lean right
778,0,185,18,211,687,lean right
778,0,188,18,207,685,lean right
778,0,191,18,211,692,lean right
777,0,191,17,208,685,lean right
777,0,192,18,211,688,lean right
778,0,192,17,209,684,lean right
777,0,193,19,211,688,lean right
779,0,195,19,209,686,lean right
778,0,193,20,211,692,lean right
779,0,190,19,209,685,lean right
779,0,189,19,208,687,lean right
778,0,186,19,207,683,lean right
779,0,187,18,208,692,lean right
779,0,187,19,208,687,lean right
780,0,181,17,209,693,lean right
780,0,179,21,209,688,lean right
780,0,179,21,212,697,lean right
778,0,173,21,209,689,lean right
778,0,174,21,209,692,lean right
778,0,176,21,209,693,lean right
778,0,178,21,213,699,lean right
778,0,177,21,208,689,lean right
778,0,181,22,212,697,lean right
777,0,180,23,207,690,lean right
776,0,184,24,208,696,lean right
776,0,189,24,208,691,lean right
776,0,190,24,210,697,lean right
775,0,193,24,209,692,lean right
776,0,196,24,212,698,lean right
775,0,194,24,209,696,lean right
776,0,196,25,209,697,lean right
777,0,195,22,210,699,lean right
776,0,193,23,209,697,lean right
776,0,188,22,209,698,lean right
778,0,186,23,209,694,lean right
777,0,185,24,211,700,lean right
778,0,190,23,209,692,lean right
777,0,191,24,213,702,lean right
777,0,177,23,209,695,lean right
777,0,170,24,209,700,lean right
778,0,140,24,207,684,lean right
777,0,138,24,208,687,lean right
777,0,164,24,208,686,lean right
777,0,174,24,209,701,lean right
777,0,176,24,209,697,lean right
776,0,176,25,209,699,lean right
776,0,177,24,208,689,lean right
777,0,177,25,209,698,lean right
773,0,175,25,208,689,lean right
773,0,176,24,208,694,lean right
772,0,178,23,208,689,lean right
772,0,177,25,208,692,lean right
772,0,177,24,208,689,lean right
776,0,180,23,209,696,lean right
775,0,175,23,208,694,lean right
776,0,176,22,208,690,lean right
775,0,174,23,208,694,lean right
776,0,176,23,207,690,lean right
765,0,178,23,204,690,lean right
740,0,201,22,202,684,lean right
737,0,206,23,202,691,lean right
742,0,201,22,202,695,lean right
740,0,200,23,202,698,lean right
738,0,206,22,201,688,lean right
738,0,207,24,201,698,lean right
733,0,209,24,199,691,lean right
729,0,205,23,198,703,lean right
733,0,204,23,197,694,lean right
736,0,205,24,197,697,lean right
738,0,207,24,198,692,lean right
740,0,209,24,199,700,lean right
742,0,208,24,198,694,lean right
751,0,209,25,200,700,lean right
754,0,207,24,199,696,lean right
759,0,206,24,200,697,lean right
759,0,196,24,198,692,lean right
760,0,197,24,198,694,lean right
760,0,187,25,199,692,lean right
760,0,177,24,198,691,lean right
761,0,176,24,199,691,lean right
761,0,172,24,199,690,lean right
761,0,171,25,200,696,lean right
762,0,168,25,200,695,lean right
762,0,167,24,201,700,lean right
762,0,170,24,200,692,lean right
762,0,172,24,201,700,lean right
762,0,173,25,200,691,lean right
761,0,174,25,200,699,lean right
760,0,175,24,200,693,lean right
763,0,184,24,201,698,lean right
762,0,186,25,201,693,lean right
762,0,184,24,201,696,lean right
762,0,184,24,200,693,lean right
763,0,187,24,200,698,lean right
762,0,187,24,200,696,lean right
763,0,189,24,201,697,lean right
763,0,187,25,201,697,lean right
763,0,182,24,201,696,lean right
763,0,180,25,201,696,lean right
764,0,179,25,201,695,lean right
763,0,177,25,201,697,lean right
764,0,177,25,200,695,lean right
763,0,175,25,201,700,lean right
763,0,168,25,201,695,lean right
763,0,166,25,201,698,lean right
764,0,150,25,201,696,lean right
763,0,154,26,201,694,lean right
764,0,164,25,202,696,lean right
763,0,164,25,202,695,lean right
764,0,166,25,202,695,lean right
764,0,166,24,201,694,lean right
764,0,168,25,202,694,lean right
764,0,169,25,201,689,lean right
764,0,172,25,201,689,lean right
764,0,171,25,201,689,lean right
764,0,175,25,202,695,lean right
763,0,175,25,202,693,lean right
764,0,176,25,201,693,lean right
764,0,177,25,201,689,lean right
764,0,179,25,201,691,lean right
764,0,179,25,201,690,lean right
764,0,178,25,201,690,lean right
764,0,176,26,201,690,lean right
765,0,174,25,201,690,lean right
765,0,173,25,201,690,lean right
764,0,171,24,201,692,lean right
765,0,165,25,201,691,lean right
765,0,155,25,201,690,lean right
765,0,153,24,201,692,lean right
764,0,150,24,201,689,lean right
764,0,163,24,202,690,lean right
764,0,170,23,202,692,lean right
0,549,0,16,0,0,lean right
0,550,0,15,0,0,lean right
0,550,0,16,0,0,lean right
0,551,0,16,0,0,lean right
0,550,0,15,0,0,lean right
0,547,0,16,0,0,lean right
0,547,0,18,0,0,lean right
0,546,0,18,0,0,lean right
0,546,0,19,0,0,lean right
0,547,0,17,0,0,lean right
0,546,0,15,0,0,lean right
0,546,0,16,0,0,lean right
0,541,0,15,0,0,lean right
0,546,0,15,0,0,lean right
0,541,0,16,0,0,lean right
0,544,0,15,0,0,lean right
0,548,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,551,0,15,0,0,lean right
0,555,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,558,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,556,0,15,0,0,lean right
0,559,0,16,0,0,lean right
0,557,0,15,0,0,lean right
0,555,0,15,0,0,lean right
0,561,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,565,0,16,0,0,lean right
0,567,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,564,0,16,0,0,lean right
0,561,0,15,0,0,lean right
0,561,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,565,0,16,0,0,lean right
0,564,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,566,0,16,0,0,lean right
0,564,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,581,0,15,0,0,lean right
0,581,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,578,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,578,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,579,0,15,0,0,lean right
0,580,0,16,0,0,lean right
0,575,0,16,0,0,lean right
0,576,0,16,0,0,lean right
0,576,0,15,0,0,lean right
0,564,0,16,0,0,lean right
0,560,0,15,0,0,lean right
0,569,0,16,0,0,lean right
0,569,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,565,0,16,0,0,lean right
0,569,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,563,0,15,0,0,lean right
0,560,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,564,0,16,0,0,lean right
0,562,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,572,0,16,0,0,lean right
0,572,0,15,0,0,lean right
0,572,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,572,0,15,0,0,lean right
0,570,0,16,0,0,lean right
0,568,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,569,0,14,0,0,lean right
0,568,0,15,0,0,lean right
0,583,0,15,0,0,lean right
0,583,0,16,0,0,lean right
0,584,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,586,0,16,0,0,lean right
0,587,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,587,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,587,0,15,0,0,lean right
0,586,0,16,0,0,lean right
0,589,0,15,0,0,lean right
0,590,0,15,0,0,lean right
0,589,0,15,0,0,lean right
0,590,0,15,0,0,lean right
0,592,0,15,0,0,lean right
0,587,0,15,0,0,lean right
0,596,0,15,0,0,lean right
0,595,0,15,0,0,lean right
0,577,0,15,0,0,lean right
0,594,0,15,0,0,lean right
0,579,0,16,0,0,lean right
0,577,0,15,0,0,lean right
0,604,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,590,0,15,0,0,lean right
0,599,0,15,0,0,lean right
0,572,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,573,0,16,0,0,lean right
0,574,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,579,0,15,0,0,lean right
0,579,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,584,0,15,0,0,lean right
0,593,0,16,0,0,lean right
0,599,0,16,0,0,lean right
0,601,0,15,0,0,lean right
0,600,0,15,0,0,lean right
0,602,0,15,0,0,lean right
0,604,0,16,0,0,lean right
0,603,0,15,0,0,lean right
0,602,0,15,0,0,lean right
0,608,0,15,0,0,lean right
0,601,0,15,0,0,lean right
0,599,0,15,0,0,lean right
0,584,0,16,0,0,lean right
0,575,0,15,0,0,lean right
0,581,0,16,0,0,lean right
0,588,0,15,0,0,lean right
0,600,0,14,0,0,lean right
0,601,0,15,0,0,lean right
0,608,0,15,0,0,lean right
0,608,0,16,0,0,lean right
0,614,0,16,0,0,lean right
0,612,0,15,0,0,lean right
0,610,0,15,0,0,lean right
0,610,0,15,0,0,lean right
0,613,0,15,0,0,lean right
0,615,0,15,0,0,lean right
0,612,0,16,0,0,lean right
0,613,0,15,0,0,lean right
0,621,0,15,0,0,lean right
0,625,0,16,0,0,lean right
0,616,0,16,0,0,lean right
0,601,0,16,0,0,lean right
0,599,0,15,0,0,lean right
0,604,0,15,0,0,lean right
0,604,0,15,0,0,lean right
0,604,0,16,0,0,lean right
0,609,0,15,0,0,lean right
0,608,0,15,0,0,lean right
0,606,0,15,0,0,lean right
0,609,0,16,0,0,lean right
0,611,0,14,0,0,lean right
0,605,0,15,0,0,lean right
0,610,0,15,0,0,lean right
0,610,0,15,0,0,lean right
0,611,0,15,0,0,lean right
0,614,0,15,0,0,lean right
0,613,0,15,0,0,lean right
0,615,0,15,0,0,lean right
0,613,0,15,0,0,lean right
0,614,0,15,0,0,lean right
0,614,0,15,0,0,lean right
0,613,0,15,0,0,lean right
0,617,0,15,0,0,lean right
0,619,0,15,0,0,lean right
0,617,0,15,0,0,lean right
0,617,0,16,0,0,lean right
0,621,0,15,0,0,lean right
0,621,0,15,0,0,lean right
0,621,0,15,0,0,lean right
0,618,0,16,0,0,lean right
0,620,0,15,0,0,lean right
0,622,0,15,0,0,lean right
0,613,0,15,0,0,lean right
0,602,0,16,0,0,lean right
0,622,0,15,0,0,lean right
0,592,0,15,0,0,lean right
0,597,0,15,0,0,lean right
0,606,0,16,0,0,lean right
0,601,0,15,0,0,lean right
0,587,0,15,0,0,lean right
0,601,0,15,0,0,lean right
0,585,0,15,0,0,lean right
0,600,0,15,0,0,lean right
0,582,0,14,0,0,lean right
0,584,0,15,0,0,lean right
0,583,0,15,0,0,lean right
0,582,0,16,0,0,lean right
0,580,0,15,0,0,lean right
0,586,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,581,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,586,0,15,0,0,lean right
0,582,0,15,0,0,lean right
0,581,0,16,0,0,lean right
0,581,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,578,0,15,0,0,lean right
0,583,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,588,0,16,0,0,lean right
0,584,0,16,0,0,lean right
0,568,0,16,0,0,lean right
0,583,0,15,0,0,lean right
0,583,0,15,0,0,lean right
0,571,0,15,0,0,lean right
0,578,0,15,0,0,lean right
0,571,0,15,0,0,lean right
0,571,0,16,0,0,lean right
0,577,0,15,0,0,lean right
0,579,0,16,0,0,lean right
0,575,0,15,0,0,lean right
0,579,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,580,0,15,0,0,lean right
0,582,0,15,0,0,lean right
0,577,0,15,0,0,lean right
0,576,0,16,0,0,lean right
0,568,0,15,0,0,lean right
0,575,0,16,0,0,lean right
0,570,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,578,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,577,0,16,0,0,lean right
0,562,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,574,0,16,0,0,lean right
0,570,0,15,0,0,lean right
0,568,0,16,0,0,lean right
0,571,0,16,0,0,lean right
0,570,0,15,0,0,lean right
0,572,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,574,0,16,0,0,lean right
0,564,0,16,0,0,lean right
0,574,0,16,0,0,lean right
0,571,0,15,0,0,lean right
0,575,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,573,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,566,0,15,0,0,lean right
0,567,0,16,0,0,lean right
0,562,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,558,0,16,0,0,lean right
0,559,0,15,0,0,lean right
0,550,0,15,0,0,lean right
0,551,0,15,0,0,lean right
0,551,0,14,0,0,lean right
0,555,0,15,0,0,lean right
0,560,0,15,0,0,lean right
0,554,0,16,0,0,lean right
0,560,0,15,0,0,lean right
0,550,0,16,0,0,lean right
0,555,0,15,0,0,lean right
0,552,0,15,0,0,lean right
0,552,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,552,0,15,0,0,lean right
0,553,0,15,0,0,lean right
0,557,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,556,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,556,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,561,0,15,0,0,lean right
0,560,0,15,0,0,lean right
0,561,0,14,0,0,lean right
0,559,0,15,0,0,lean right
0,559,0,14,0,0,lean right
0,558,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,569,0,15,0,0,lean right
0,567,0,15,0,0,lean right
0,568,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,571,0,15,0,0,lean right
0,572,0,16,0,0,lean right
0,572,0,16,0,0,lean right
0,572,0,15,0,0,lean right
0,574,0,15,0,0,lean right
0,577,0,15,0,0,lean right
0,576,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,570,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,562,0,15,0,0,lean right
0,562,0,16,0,0,lean right
0,562,0,15,0,0,lean right
0,565,0,15,0,0,lean right
0,562,0,15,0,0,lean right
0,564,0,15,0,0,lean right
0,561,0,15,0,0,lean right
0,559,0,15,0,0,lean right
0,0,0,29,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,29,0,0,lean right
0,0,0,30,0,0,lean right
0,0,0,31,0,0,lean right
0,0,0,29,0,0,lean right
0,0,0,32,0,0,lean right
0,0,0,31,0,0,lean right
0,0,0,32,0,0,lean right
0,0,0,29,0,0,lean right
0,91,0,49,0,0,lean right
0,0,0,106,0,0,lean right
0,0,0,162,0,0,lean right
0,0,0,205,0,0,lean right
0,0,0,226,0,0,lean right
0,0,0,194,0,0,lean right
0,0,0,184,0,0,lean right
0,0,0,166,0,0,lean right
0,0,0,144,0,0,lean right
0,0,0,129,0,0,lean right
0,0,0,115,0,0,lean right
0,0,0,109,0,0,lean right
0,0,0,105,0,0,lean right
0,0,0,100,0,0,lean right
0,0,0,100,0,0,lean right
0,0,0,94,0,0,lean right
0,0,0,94,0,0,lean right
0,0,0,96,0,0,lean right
0,0,0,96,0,0,lean right
0,0,0,96,0,0,lean right
0,0,0,94,0,0,lean right
0,0,0,93,0,0,lean right
0,0,0,84,0,0,lean right
0,45,0,83,0,0,lean right
0,34,0,83,0,0,lean right
0,49,0,81,0,0,lean right
0,63,0,78,0,0,lean right
0,99,0,76,0,0,lean right
0,93,0,74,0,0,lean right
0,92,0,73,0,0,lean right
0,72,0,73,0,0,lean right
0,46,0,72,0,0,lean right
0,63,0,72,0,0,lean right
0,72,0,71,0,0,lean right
0,100,0,69,0,0,lean right
0,112,0,70,0,0,lean right
0,117,0,66,0,0,lean right
0,111,0,69,0,0,lean right
0,119,0,72,0,0,lean right
0,125,0,73,0,0,lean right
0,123,0,73,0,0,lean right
0,122,0,73,0,0,lean right
0,121,0,68,0,0,lean right
0,117,0,67,0,0,lean right
0,137,0,37,0,0,lean right
0,355,0,15,0,0,lean right
0,305,0,19,0,0,lean right
0,385,0,17,0,0,lean right
0,469,0,14,0,0,lean right
0,317,0,16,0,0,lean right
0,210,0,22,0,0,lean right
0,97,0,15,0,0,lean right
0,64,0,34,0,0,lean right
0,49,0,40,0,0,lean right
0,0,0,64,0,0,lean right
0,0,0,99,0,0,lean right
0,0,0,107,0,0,lean right
0,0,0,130,0,0,lean right
0,0,0,168,0,0,lean right
0,0,0,180,0,0,lean right
0,0,0,195,0,0,lean right
0,0,0,199,0,0,lean right
0,0,0,211,0,0,lean right
0,0,0,218,0,0,lean right
0,0,0,217,0,0,lean right
0,0,0,217,0,0,lean right
0,0,0,210,0,0,lean right
0,0,0,192,0,0,lean right
0,29,0,180,0,0,lean right
0,79,0,182,0,0,lean right
0,94,0,181,0,0,lean right
0,127,0,166,0,0,lean right
0,218,0,148,0,0,lean right
0,226,0,112,0,0,lean right
0,234,0,107,0,0,lean right
0,230,0,99,0,0,lean right
0,117,0,107,0,0,lean right
0,125,0,114,0,0,lean right
0,164,0,113,0,0,lean right
0,233,0,113,0,0,lean right
0,283,0,106,0,0,lean right
0,335,0,105,0,0,lean right
0,348,0,103,0,0,lean right
0,374,0,66,0,0,lean right
0,352,0,57,0,0,lean right
0,249,0,98,0,0,lean right
0,236,0,100,0,0,lean right
0,244,0,84,0,0,lean right
0,278,0,66,0,0,lean right
0,278,0,64,0,0,lean right
0,275,0,65,0,0,lean right
0,277,0,64,0,0,lean right
0,248,0,83,0,0,lean right
0,246,0,92,0,0,lean right
0,245,0,101,0,0,lean right
0,248,0,99,0,0,lean right
0,248,0,102,0,0,lean right
0,248,0,100,0,0,lean right
0,230,0,102,0,0,lean right
0,236,0,102,0,0,lean right
0,176,0,102,0,0,lean right
0,202,0,99,0,0,lean right
0,248,0,99,0,0,lean right
0,258,0,100,0,0,lean right
0,278,0,99,0,0,lean right
0,262,0,100,0,0,lean right
0,261,0,100,0,0,lean right
0,259,0,100,0,0,lean right
0,247,0,101,0,0,lean right
0,226,0,101,0,0,lean right
0,256,0,99,0,0,lean right
0,256,0,100,0,0,lean right
0,256,0,99,0,0,lean right
0,260,0,92,0,0,lean right
0,238,0,93,0,0,lean right
0,180,0,94,0,0,lean right
0,222,0,95,0,0,lean right
0,243,0,93,0,0,lean right
0,236,0,89,0,0,lean right
0,260,0,85,0,0,lean right
0,309,0,88,0,0,lean right
0,349,0,82,0,0,lean right
0,338,0,44,0,0,lean right
0,384,0,35,0,0,lean right
0,364,0,31,0,0,lean right
0,315,0,22,0,0,lean right
0,230,0,31,0,0,lean right
0,126,0,42,0,0,lean right
0,123,0,21,0,0,lean right
0,152,0,22,0,0,lean right
0,109,0,29,0,0,lean right
0,78,0,38,0,0,lean right
0,103,0,43,0,0,lean right
0,95,0,41,0,0,lean right
0,176,0,39,0,0,lean right
0,174,0,40,0,0,lean right
0,122,0,50,0,0,lean right
0,89,0,51,0,0,lean right
0,98,0,51,0,0,lean right
0,161,0,76,0,0,lean right
0,131,0,91,0,0,lean right
0,89,0,92,0,0,lean right
0,169,0,95,0,0,lean right
0,167,0,93,0,0,lean right
0,175,0,81,0,0,lean right
0,256,0,86,0,0,lean right
0,264,0,69,0,0,lean right
0,270,0,70,0,0,lean right
0,256,0,55,0,0,lean right
0,255,0,62,0,0,lean right
0,263,0,75,0,0,lean right
0,254,0,62,0,0,lean right
0,245,0,59,0,0,lean right
0,228,0,69,0,0,lean right
0,234,0,91,0,0,lean right
0,190,0,97,0,0,lean right
0,134,0,105,0,0,lean right
0,56,0,127,0,0,lean right
0,63,0,129,0,0,lean right
0,142,0,118,0,0,lean right
0,165,0,110,0,0,lean right
0,165,0,109,0,0,lean right
0,172,0,110,0,0,lean right
0,173,0,108,0,0,lean right
0,182,0,113,0,0,lean right
0,217,0,115,0,0,lean right
0,243,0,119,0,0,lean right
0,253,0,107,0,0,lean right
0,163,0,81,0,0,lean right
0,0,0,55,0,0,lean right
0,91,0,94,0,0,lean right
0,225,0,132,0,0,lean right
0,134,0,126,0,0,lean right
0,149,0,115,0,0,lean right
0,139,0,112,0,0,lean right
0,59,0,112,0,0,lean right
0,118,0,123,0,0,lean right
0,63,0,116,0,0,lean right
0,0,0,69,0,0,lean right
0,0,0,55,0,0,lean right
0,0,0,49,0,0,lean right
